id,horario_trabalho,biorritmo,nivel_escolaridade,gosta_ler,lugar_animado,gosta_cinema,animal_estimacao,cozinha,esporte,dieta_especial,fumador,recebe_visitas,organizada_relaxada,musica_tipo,musica_alto,plano_perfeito,instrumento
233,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,nao
234,manha,madrugador,superior,nao,nao,nao,nao,cozinhar,sim,sim,nao,nao,organizada,funk,nao,casa,nao
235,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,nao,sair,sim
236,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,nao,organizada,classica,sim,sair,sim
237,noite,madrugador,superior,nao,sim,sim,nao,cozinhar,sim,nao,sim,sim,relaxada,classica,sim,sair,sim
238,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
239,noite,noturno,medio,sim,sim,sim,nao,pedir,nao,nao,nao,sim,organizada,sertanejo,sim,sair,sim
240,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,sim
241,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
242,manha,madrugador,medio,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
243,noite,madrugador,medio,nao,nao,nao,nao,pedir,nao,sim,nao,sim,relaxada,funk,sim,sair,sim
244,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,sim
245,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
246,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
247,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,sim,nao,nao,organizada,rock,nao,sair,nao
248,manha,madrugador,medio,sim,nao,sim,nao,cozinhar,sim,nao,nao,sim,organizada,rock,nao,casa,sim
249,noite,noturno,medio,nao,nao,nao,nao,cozinhar,nao,sim,sim,sim,relaxada,sertanejo,sim,sair,sim
250,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
251,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,sim,nao,sim,relaxada,funk,nao,sair,sim
252,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
253,noite,madrugador,superior,nao,nao,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
254,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,nao,casa,sim
255,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,sim,organizada,sertanejo,sim,casa,sim
256,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,casa,sim
257,manha,madrugador,medio,nao,sim,nao,sim,pedir,sim,sim,nao,sim,organizada,funk,sim,sair,sim
258,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,organizada,classica,sim,casa,sim
259,manha,noturno,fundamental,nao,sim,nao,sim,pedir,sim,nao,sim,nao,relaxada,sertanejo,sim,sair,sim
260,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,sim,nao,nao,organizada,sertanejo,sim,casa,nao
261,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,sair,sim
262,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,organizada,funk,sim,sair,nao
263,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,nao,sair,sim
264,noite,noturno,superior,nao,sim,sim,sim,pedir,sim,sim,sim,nao,relaxada,rock,sim,casa,sim
265,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,sim,nao,nao,sim,organizada,sertanejo,nao,casa,nao
266,noite,noturno,superior,sim,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
267,noite,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,sim,nao,relaxada,classica,sim,casa,sim
268,noite,madrugador,medio,sim,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,nao,sair,sim
269,manha,noturno,fundamental,sim,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
270,manha,noturno,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,sim,casa,nao
271,manha,madrugador,superior,nao,nao,nao,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,sair,nao
272,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,sim,sair,nao
273,noite,noturno,medio,nao,nao,nao,sim,pedir,sim,sim,sim,nao,organizada,classica,sim,sair,nao
274,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,nao,sim,nao,relaxada,funk,sim,sair,sim
275,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
276,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
277,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
278,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,nao,relaxada,funk,sim,sair,nao
279,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,rock,sim,sair,nao
280,noite,noturno,medio,sim,nao,sim,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,sim
281,manha,noturno,medio,nao,nao,sim,nao,pedir,sim,nao,nao,sim,relaxada,funk,sim,sair,sim
282,manha,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
283,manha,noturno,fundamental,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
284,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,nao,sim,organizada,funk,nao,sair,sim
285,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,nao,sim,relaxada,funk,sim,sair,sim
286,noite,noturno,fundamental,nao,sim,sim,nao,pedir,sim,sim,sim,nao,organizada,funk,sim,casa,sim
287,manha,madrugador,superior,nao,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,sim
288,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,sim,nao,organizada,funk,sim,sair,sim
289,noite,madrugador,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
290,noite,madrugador,medio,nao,sim,sim,sim,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,nao
291,noite,noturno,superior,nao,nao,nao,nao,pedir,nao,nao,sim,sim,relaxada,rock,sim,sair,sim
292,manha,noturno,medio,sim,sim,nao,sim,pedir,sim,sim,nao,sim,relaxada,funk,nao,sair,sim
293,manha,madrugador,fundamental,sim,sim,nao,sim,pedir,sim,sim,nao,nao,organizada,rock,nao,casa,nao
294,noite,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,nao,sair,sim
295,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,funk,sim,casa,sim
296,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
297,manha,madrugador,fundamental,sim,sim,sim,nao,cozinhar,nao,nao,nao,nao,organizada,classica,sim,casa,nao
298,manha,noturno,superior,sim,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,sertanejo,nao,casa,nao
299,noite,noturno,fundamental,nao,nao,sim,nao,cozinhar,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
300,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,nao,sim,organizada,funk,nao,sair,nao
301,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
302,noite,noturno,medio,nao,sim,nao,sim,cozinhar,sim,sim,sim,sim,organizada,funk,sim,sair,sim
303,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,organizada,funk,sim,sair,sim
304,noite,noturno,medio,nao,sim,nao,sim,pedir,sim,sim,nao,sim,organizada,funk,sim,sair,sim
305,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,sim
306,manha,noturno,medio,sim,nao,sim,sim,pedir,sim,sim,nao,nao,organizada,rock,nao,casa,nao
307,noite,madrugador,fundamental,sim,sim,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
308,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,nao
309,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
310,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
311,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
312,manha,madrugador,superior,sim,nao,sim,nao,pedir,nao,sim,nao,nao,organizada,sertanejo,sim,casa,nao
313,manha,madrugador,medio,sim,nao,sim,nao,cozinhar,nao,sim,nao,sim,relaxada,funk,nao,casa,nao
314,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
315,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
316,noite,madrugador,fundamental,nao,nao,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
317,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,nao,nao,nao,nao,organizada,rock,nao,casa,nao
318,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,sair,sim
319,noite,noturno,medio,sim,nao,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,casa,sim
320,manha,madrugador,superior,nao,nao,sim,sim,pedir,nao,sim,sim,sim,organizada,sertanejo,sim,casa,nao
321,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,sim,nao,sim,organizada,sertanejo,sim,casa,nao
322,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,sim,casa,nao
323,manha,noturno,fundamental,sim,nao,sim,sim,pedir,nao,sim,nao,nao,organizada,rock,nao,casa,nao
324,noite,noturno,superior,nao,nao,nao,sim,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
325,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,casa,sim
326,manha,noturno,medio,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
327,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,sim,sair,nao
328,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
329,noite,madrugador,superior,sim,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
330,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,funk,sim,casa,nao
331,noite,noturno,superior,sim,nao,nao,nao,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
332,manha,noturno,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,sim,sair,sim
333,manha,noturno,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,sim,casa,nao
334,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,sim,sim,relaxada,rock,nao,casa,nao
335,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,sim,nao,sim,organizada,rock,nao,casa,nao
336,manha,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,rock,sim,sair,sim
337,noite,noturno,medio,sim,sim,sim,nao,pedir,nao,sim,nao,sim,relaxada,funk,sim,sair,nao
338,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
339,manha,madrugador,superior,nao,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
340,manha,noturno,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,funk,nao,casa,sim
341,manha,noturno,medio,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
342,noite,madrugador,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
343,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
344,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,nao,sim,sim,relaxada,sertanejo,sim,sair,sim
345,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
346,manha,madrugador,superior,nao,nao,nao,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,sim,casa,sim
347,manha,madrugador,superior,nao,nao,nao,sim,pedir,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
348,noite,noturno,fundamental,sim,sim,nao,sim,pedir,nao,sim,nao,sim,relaxada,classica,nao,sair,nao
349,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
350,manha,madrugador,superior,sim,sim,sim,sim,pedir,nao,nao,nao,sim,relaxada,sertanejo,nao,sair,nao
351,manha,noturno,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,organizada,rock,nao,sair,sim
352,noite,madrugador,medio,sim,sim,nao,nao,pedir,sim,nao,nao,sim,organizada,funk,sim,sair,sim
353,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,sim,sim,nao,organizada,rock,sim,sair,nao
354,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,nao,relaxada,classica,sim,sair,sim
355,noite,noturno,fundamental,sim,nao,nao,sim,pedir,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
356,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,organizada,classica,sim,sair,sim
357,noite,madrugador,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
358,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,sair,nao
359,noite,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,sim,nao,organizada,classica,sim,sair,sim
360,manha,madrugador,superior,sim,nao,sim,nao,pedir,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
361,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
362,manha,noturno,fundamental,sim,nao,sim,nao,pedir,nao,nao,nao,nao,organizada,rock,sim,casa,nao
363,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
364,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,rock,nao,casa,nao
365,noite,madrugador,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,organizada,classica,sim,casa,sim
366,manha,madrugador,superior,sim,sim,nao,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,sim,casa,nao
367,manha,noturno,superior,nao,sim,sim,nao,pedir,nao,sim,sim,sim,organizada,rock,sim,sair,sim
368,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,sim,nao,nao,organizada,classica,nao,sair,sim
369,manha,madrugador,medio,nao,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,sair,sim
370,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
371,manha,noturno,superior,sim,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,sertanejo,nao,casa,nao
372,manha,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,rock,nao,sair,sim
373,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
374,manha,noturno,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
375,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,sim
376,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
377,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
378,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,casa,sim
379,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,relaxada,rock,nao,sair,nao
380,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,sim,nao,nao,nao,organizada,rock,sim,casa,nao
381,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,nao,sair,sim
382,noite,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
383,noite,madrugador,medio,nao,nao,nao,sim,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
384,noite,noturno,superior,nao,sim,sim,nao,pedir,nao,nao,sim,nao,relaxada,funk,sim,casa,sim
385,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
386,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,nao,sim,relaxada,classica,nao,sair,sim
387,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,nao,organizada,rock,sim,casa,nao
388,noite,noturno,medio,sim,sim,nao,sim,cozinhar,sim,sim,sim,sim,organizada,funk,sim,sair,sim
389,manha,noturno,medio,sim,nao,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
390,noite,noturno,medio,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,rock,sim,sair,sim
391,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
392,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
393,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,sim,nao,nao,organizada,rock,nao,casa,nao
394,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
395,manha,madrugador,superior,nao,nao,nao,sim,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,nao,casa,nao
396,manha,noturno,superior,sim,sim,nao,sim,pedir,nao,sim,sim,sim,organizada,classica,sim,casa,nao
397,manha,madrugador,fundamental,sim,sim,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,funk,nao,sair,nao
398,noite,noturno,medio,sim,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
399,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,sim,sim,organizada,rock,nao,casa,nao
400,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
401,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,nao,nao,relaxada,funk,sim,sair,sim
402,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
403,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,sim,sair,sim
404,noite,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
405,manha,madrugador,medio,nao,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,classica,nao,casa,nao
406,noite,madrugador,medio,nao,sim,nao,nao,cozinhar,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
407,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
408,noite,noturno,medio,nao,nao,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,nao,casa,sim
409,noite,noturno,superior,nao,sim,sim,sim,pedir,nao,nao,nao,nao,relaxada,funk,sim,sair,sim
410,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
411,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,sim
412,noite,noturno,medio,nao,sim,nao,nao,cozinhar,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
413,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,sertanejo,sim,sair,sim
414,noite,madrugador,fundamental,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,rock,nao,casa,sim
415,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
416,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,sair,nao
417,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
418,manha,madrugador,medio,nao,sim,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
419,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,sim,nao,sim,nao,organizada,rock,nao,casa,nao
420,noite,madrugador,fundamental,nao,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,sim
421,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,sim,sim,sim,nao,organizada,rock,nao,casa,nao
422,manha,madrugador,superior,sim,nao,nao,sim,pedir,nao,nao,nao,nao,organizada,funk,nao,casa,nao
423,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
424,manha,madrugador,superior,nao,nao,nao,sim,pedir,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
425,noite,madrugador,superior,sim,nao,sim,nao,cozinhar,sim,nao,nao,sim,organizada,rock,nao,casa,nao
426,manha,madrugador,superior,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
427,noite,madrugador,superior,nao,nao,nao,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
428,noite,noturno,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
429,noite,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,sim,organizada,rock,sim,sair,nao
430,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
431,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,organizada,classica,sim,sair,sim
432,manha,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,nao,sair,sim
433,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
434,manha,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,nao,relaxada,classica,sim,casa,sim
435,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
436,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
437,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,sertanejo,sim,sair,sim
438,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
439,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,classica,nao,sair,nao
440,noite,noturno,superior,nao,sim,sim,sim,pedir,nao,sim,sim,nao,relaxada,rock,sim,sair,sim
441,noite,noturno,medio,nao,nao,nao,nao,cozinhar,nao,sim,sim,sim,organizada,funk,nao,sair,sim
442,noite,noturno,medio,nao,nao,nao,nao,cozinhar,nao,sim,nao,sim,relaxada,funk,sim,sair,sim
443,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,sim
444,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
445,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,sim,sair,nao
446,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,nao,relaxada,funk,sim,casa,nao
447,manha,noturno,medio,nao,nao,nao,nao,pedir,sim,nao,nao,sim,relaxada,funk,sim,sair,sim
448,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,sair,nao
449,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,sair,sim
450,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
451,manha,noturno,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,sim,casa,nao
452,noite,noturno,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
453,manha,madrugador,superior,nao,nao,nao,sim,pedir,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
454,manha,madrugador,medio,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
455,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
456,noite,madrugador,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
457,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
458,manha,madrugador,superior,sim,sim,nao,sim,cozinhar,nao,nao,nao,nao,organizada,classica,nao,casa,nao
459,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
460,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,nao,sim,nao,organizada,classica,sim,sair,nao
